region_id;parent_id;regionname;cityname;code;stat;timezone;active;lat;lon;en_regionname;en_cityname;es_regionname;es_cityname;de_regionname;de_cityname;it_regionname;it_cityname;fr_regionname;fr_cityname
2008;195;;Штрбске Плесо;;0.000000;Europe/Bratislava;0;49.117000;20.083000;Strbske Pleso;;Strbské pleso;;Strbske Pleso;;Štrbské Pleso;;Strbske Pleso;
4229;191;Штефан-Водский район;Штефан-Водэ;;0.000000;Europe/Chisinau;0;46.530524;29.669952;Stefan Voda;Stefan Voda District;Stefan Voda;Distrito de Stefan Voda;Stefan Voda;;Ștefan Vodă;;Stefan Voda;
4899;313;;Шривпорт;;0.000000;America/Chicago;0;32.525190;-93.750180;Shreveport;;Shreveport;;Shreveport;;Shreveport;;Shreveport;
4727;279;;Шпола;;0.000000;Europe/Kiev;0;49.014950;31.388580;Shpola;;Shpola;;Schpola;;Špola;;Chpola;
4626;274;;Шостка;;0.000000;Europe/Kiev;0;51.856609;33.479960;Shostka;;Shostka;;Schostka;;Šostka;;Chostka;
4049;379;;Шортанды;;0.000000;Asia/Almaty;0;51.714460;71.087200;Shortandy;;Shortandy;;Shortandy;;Šortandy;;Chortandy;
1286;243;;Шонла;;0.000000;Asia/Ho_Chi_Minh;0;21.336896;103.950885;Son La;;Son La;;Son La;;Son La;;Son La;
4228;191;Шолданештский район;Шолданешты;;0.000003;Europe/Chisinau;1;47.822376;28.823318;Soldanesti;Soldanesti District;Soldanesti;Distrito de Soldanesti;Soldanesti;;Șoldănești;;Soldanesti;
4187;372;;Шолаккорган;;0.000000;Asia/Almaty;0;43.759996;69.181252;Sholakkorgan;;Sholakkorgan;;Sholakkorgan;;Sholakkorgan;;Cholakkorgan;
3966;107;;Шлиссельбург;;0.000000;Europe/Moscow;0;59.939414;31.035488;Shlisselburg;;Shlisselburg;;Schlüsselburg;;Šlissel'burg;;Chlisselbourg;
5065;290;;Шклов;;0.000000;Europe/Minsk;0;54.208333;30.286944;Shklow;;Shklow;;Schklou;;Škloŭ;;Chklow;
4595;271;;Шишаки;;0.000000;Europe/Kiev;0;49.876000;34.000000;Shyshaky;;Shyshaky;;Shyshaky;;Šyšaky;;Chychaky;
1720;248;;Шицзячжуан;;0.000000;Asia/Shanghai;0;38.028674;114.477186;Shijiazhuang;;Shijiazhuang;;Shijiazhuang;;Shijiazhuang;;Shijiazhuang;
4022;109;;Шиханы;;0.000000;Europe/Saratov;0;52.115119;47.199758;Shikhany;;Shikhany;;Schichany;;Šichany;;Chikhany;
4571;270;;Ширяево;;0.000000;Europe/Zaporozhye;0;47.381000;30.191000;Shiryaevo;;Shyryayeve;;Shyryayeve;;Shyriayeve;;Chyriaïeve;
4299;259;;Широкое;;0.000000;Europe/Zaporozhye;0;47.687000;33.266000;Shyroke;;Shyroke;;Schyroke;;Shyroke;;Chyroke;
5373;27;;Ширвинтос;;0.000000;Europe/Vilnius;1;55.036878;24.958518;Sirvintos;;Sirvintos;;Sirvintos;;Širvintos;;Sirvintos;
1573;125;;Шираз;;0.000000;Asia/Tehran;0;29.563954;52.507709;Shiraz;;Shiraz;;Schiras;;Shiraz;;Chiraz;
2909;148;;Шира;;0.000000;Asia/Krasnoyarsk;0;54.491813;89.968871;Shira;;Shira;;Schira;;Shira;;Chira;
2988;7;;Шипуново;;0.000000;Asia/Barnaul;0;52.215411;82.267249;Shipunovo;;Shipunovo;;Schipunowo;;Shipunovo;;Chipunovo;
1257;118;;Шиофок;;0.000000;Europe/Budapest;0;46.898707;18.041306;Siofok;;Siofok;;Siófok;;Siófok;;Siófok;
3075;14;;Шимск;;0.000000;Europe/Moscow;0;58.207498;30.709154;Shimsk;;Shimsk;;Schimsk;;Šimsk;;Chimsk;
3029;10;;Шимановск;;0.000000;Asia/Yakutsk;0;51.999740;127.678610;Shimanovsk;;Shimanovsk;;Schimanowsk;;Šimanovsk;;Chimanovsk;
5372;27;;Шилуте;;0.000004;Europe/Vilnius;1;55.356370;21.472090;Silute;;Silute;;Silute;;Šilutė;;Silute;
3920;105;;Шилово;;0.000000;Europe/Moscow;0;54.313465;40.874512;Shilovo;;Shilovo;;Schilowo;;Shilovo;;Chilovo;
1018;144;;Шилка;;0.000000;Asia/Chita;0;51.850399;116.026066;Shilka;;Shilka;;Schilka;;Šilka;;Shilka;
5371;27;;Шилале;;0.000000;Europe/Vilnius;1;55.484300;22.189840;Silale;;Silale;;Silale;;Šilalė;;Silale;
4150;368;;Шиели;;0.000000;Asia/Qyzylorda;0;44.168296;66.675314;Shiyeli;;Shiyeli;;Shiyeli;;Shiyeli;;Chiyeli;
3947;106;;Шигоны;;0.000000;Europe/Samara;0;53.384925;48.662062;Shigony;;Shigony;;Schigony;;Shigony;;Chigoni;
1719;248;;Шигадзе;;0.000000;Asia/Urumqi;0;29.289620;88.780864;Shigatse;;Shigatse;;Shigatse;;Shigatse;;Shigatse;
5496;84;;Шибин-эль-Ком;;0.000000;Africa/Cairo;0;30.577589;30.926611;Shibin el Kom;;Shibin el-Kom;;Schibin al-Kaum;;Shibin el Kom;;Shibin El Kom;
5381;50;;Шеффилд;;0.000000;Europe/London;0;53.379230;-1.451240;Sheffield;;Sheffield;;Sheffield;;Sheffield;;Sheffield;
4155;362;;Шетпе;;0.000000;Asia/Aqtau;0;44.096824;52.163933;Shetpe;;Shetpe;;Shetpe;;Shetpe;;Chetpe;
785;70;;Шереметьево;;0.000000;Europe/Moscow;0;55.977100;37.419907;Sheremetyevo;;Sheremétievo;;Scheremetjewo;;Sheremetyevo;;Cheremetievo;
664;46;;Шерегеш;;0.000000;Asia/Novokuznetsk;0;52.910438;87.978569;Sheregesh;;Sheregesh;;Scheregesch;;Sheregesh;;Sheregesh;
5186;387;;Шербрук;;0.000000;America/Toronto;0;45.404450;-71.900026;Sherbrooke;;Sherbrooke;;Sherbrooke;;Sherbrooke;;Sherbrooke;
3714;92;;Шербакуль;;0.000000;Asia/Omsk;0;54.628697;72.394315;Sherbakul;;Sherbakul;;Scherbakul;;Sherbakul';;Cherbakoul;
4711;278;;Шепетовка;;0.000000;Europe/Kiev;0;50.177540;27.066030;Shepetivka;;Shepetivka;;Schepetiwka;;Šepetivka;;Chepetivka;
1718;248;;Шеньян;;0.000000;Asia/Shanghai;0;41.830080;123.394817;Shenyang;;Shenyang;;Shenyang;;Shenyang;;Shenyang;
3946;106;;Шентала;;0.000000;Europe/Samara;0;54.433299;51.465950;Shentala;;Shentala;;Schentala;;Shentala;;Chentala;
517;3;;Шенкурск;;0.000000;Europe/Moscow;0;62.105934;42.903746;Shenkursk;;Shénkursk;;Schenkursk;;Šenkursk;;Chenkoursk;
1788;152;;Шенген;;0.000000;Europe/Luxembourg;0;49.472000;6.366000;Schengen;;Schengen;;Schengen;;Schengen;;Schengen;
3794;96;;Шемышейка;;0.000000;Europe/Moscow;0;52.893499;45.388349;Shemysheyka;;Shemysheyka;;Schemyscheika;;Shemysheyka;;Chemycheïka;
2804;140;;Шемурша;;0.000000;Europe/Moscow;0;54.885927;47.521608;Shemursha;;Shemursha;;Schemurscha;;Shemursha;;Shemursha;
4766;42;;Шемордан;;0.000000;Europe/Moscow;0;56.189816;50.395595;Shemordan;;Shemordan;;Schemordan;;Shemordan;;Shemordan;
4101;375;;Шемонаиха;;0.000000;Asia/Almaty;0;50.650631;81.907415;Shemonaikha;;Shemonaikha;;Schemonaicha;;Shemonaikha;;Chemonaïkha;
2412;144;;Шелопугино;;0.000000;Asia/Chita;0;51.651534;117.560138;Shelopugino;;Shelopugino;;Schelopugino;;Shelopugino;;Shelopugino;
3215;9;;Шелковская;;0.000000;Europe/Moscow;0;43.511413;46.346064;Shelkovskaya;;Shelkovskaya;;Schelkowskaja;;Shelkovskaya;;Chelkovskaïa;
646;40;;Шелехов;;0.000000;Asia/Irkutsk;0;52.205244;104.086617;Shelekhov;;Shélejov;;Schelechow;;Šelechov;;Chelekhov;
1056;146;;Шелагонцы;;0.000000;Asia/Yakutsk;0;66.250000;114.283000;Shelagontsy;;Shelagontsy;;Schelagontsy;;Shelagontsy;;Shelagontsy;
2987;7;;Шелаболиха;;0.000000;Asia/Barnaul;0;53.413063;82.617296;Shelabolikha;;Shelabolikha;;Schelabolicha;;Shelabolikha;;Chelabolikha;
3166;23;;Шексна;;0.000000;Europe/Moscow;0;59.205836;38.509108;Sheksna;;Sheksna;;Scheksna;;Šeksna;;Cheksna;
4675;276;;Шевченково;;0.000000;Europe/Zaporozhye;0;49.693000;37.173000;Shevchenkove;;Shevchénkove;;Schewtschenkowe;;Ševčenkove;;Chevtchenkove;
3007;8;;Шебекино;;0.000000;Europe/Moscow;0;50.399846;36.889185;Shebekino;;Shebekino;;Schebekino;;Šebekino;;Chebekino;
3205;282;;Шебалино;;0.000000;Asia/Barnaul;0;51.297311;85.679185;Shebalino;;Shebalino;;Schebalino;;Šebalino;;Chebalino;
353;202;Мекленбург - Передняя Померания;Шверин;;0.000027;Europe/Berlin;1;53.630648;11.413221;Schwerin;Mecklenburg-Vorpommern;Schwerin;Mecklemburgo-Pomerania Occidental;Schwerin;Mecklenburg-Vorpommern;Schwerin;Meclemburgo-Pomerania Anteriore;Schwerin;Mecklembourg-Poméranie-Occidentale
5370;27;;Швенчёнис;;0.000000;Europe/Vilnius;0;55.133333;26.166667;Svencionys;;Svencionys;;Svencionys;;Švenčionys;;Svencionys;
4186;372;;Шаян;;0.000000;Asia/Almaty;0;42.988459;69.347242;Shayan;;Shayan;;Schajan;;Shayan;;Chayan;
3919;105;;Шацк;;0.000000;Europe/Moscow;0;54.026008;41.721099;Shatsk;;Shatsk;;Schazk;;Šack;;Chatsk;
4273;258;;Шацк;;0.000000;Europe/Uzhgorod;0;51.487000;23.929000;Shatsk;;Shatsk;;Schazk;;Šac'k;;Chatsk;
3656;79;;Шахунья;;0.000000;Europe/Moscow;0;57.672756;46.623699;Shakhunya;;Shajunia;;Schachunja;;Šachun'ja;;Chakhounia;
869;104;;Шахты;;0.000143;Europe/Moscow;1;47.726686;40.229033;Shakhty;;Shajty;;Schachty;;Šachty;;Chakhty;
2422;145;;Шахтерск;;0.000000;Asia/Sakhalin;0;49.176097;142.142692;Shakhtarsk;;Shakhtersk;;Schachtarsk;;Šachtërsk;;Chakhtarsk;
4336;260;;Шахтерск;;0.000000;Europe/Zaporozhye;0;48.070000;38.422000;Shakhtarsk;;Shajtarsk;;Schachtarsk;;Shakhtars'k;;Chakhtarsk;
784;70;;Шаховская;;0.000000;Europe/Moscow;0;56.030779;35.510332;Shakhovskaya;;Shajovskaya;;Schachowskaja;;Šachovskaja;;Shakhovskaïa;
4185;372;;Шаульдер;;0.000000;Asia/Almaty;0;42.757788;68.325596;Shaulder;;Shaulder;;Shaulder;;Shaul'der;;Chaoulder;
783;70;;Шатура;;0.000000;Europe/Moscow;0;55.571231;39.530268;Shatura;;Shatúra;;Schatura;;Šatura;;Chatoura;
3545;56;;Шатрово;;0.000000;Asia/Yekaterinburg;0;56.514089;64.630400;Shatrovo;;Shatrovo;;Schatrowo;;Šatrovo;;Chatrovo;
584;9;;Шатой;;0.000000;Europe/Moscow;0;42.871505;45.691981;Shatoy;;Shatoy;;Schatoi;;Šatoy;;Shatoy;
809;79;;Шатки;;0.000000;Europe/Moscow;0;55.183648;44.121207;Shatki;;Shatki;;Schatki;;Šachty;;Shatki;
670;52;;Шарья;;0.000000;Europe/Moscow;0;58.367121;45.514469;Sharya;;Shariá;;Scharja;;Šar'ja;;Charia;
3529;54;;Шарыпово;;0.000000;Asia/Krasnoyarsk;0;55.539328;89.179370;Sharypovo;;Sharypovo;;Scharypowo;;Šarypovo;;Charypovo;
3214;9;;Шарой;;0.000000;Europe/Moscow;0;42.627496;45.804751;Sharoy;;Sharoy;;Scharoi;;Sharoy;;Charoï;
1356;84;;Шарм-эль-Шейх;;0.000000;Africa/Cairo;0;27.857697;34.286840;Sharm el-Sheikh;;Sharm el-Sheikh;;Scharm El-Scheich;;Sharm el-Sheikh;;Charm el-Cheikh;
3767;94;;Шарлык;;0.000000;Asia/Yekaterinburg;0;52.926113;54.740988;Sharlyk;;Sharlyk;;Scharlyk;;Šarlyk;;Charlyk;
394;242;Остров Принца Эдварда;Шарлоттаун;PE;0.000000;America/Halifax;1;46.239020;-63.139040;Charlottetown;Prince Edward Island;Charlottetown;Isla del Príncipe Eduardo;Charlottetown;Prince Edward Island;Charlottetown;Isola del Principe Edoardo;Charlottetown;Île-du-Prince-Édouard
2070;200;;Шарлотта-Амалия;;0.000000;America/St_Thomas;0;18.338069;-64.892198;Charlotte Amalie;;Carlota Amalia;;Charlotte Amalie;;Charlotte Amalie;;Charlotte Amalie;
4919;334;;Шарлотт;;0.000010;America/New_York;1;35.227040;-80.843190;Charlotte;;Charlotte;;Charlotte;;Charlotte;;Charlotte;
5011;287;;Шарковщина;;0.000000;Europe/Minsk;0;55.366667;27.466667;Sharkawshchyna;;Sharkawshchyna;;Scharkiwschtschyna;;Šarkaŭščyna;;Charkowchtchyna;
3289;39;;Шаркан;;0.000000;Europe/Samara;0;57.298993;53.873584;Sharkan;;Sharkan;;Scharkan;;Sharkan;;Charkan;
1382;30;;Шарджа;;0.000000;Asia/Dubai;0;25.320507;55.424076;Sharjah;;Sharjah;;Schardscha;;Sharja;;Charjah;
4184;372;;Шардара;;0.000000;Asia/Almaty;0;41.254722;67.969167;Shardara;;Shardara;;Schardara;;Šardara;;Chardara;
4256;257;;Шаргород;;0.000000;Europe/Kiev;0;48.731830;28.078950;Sharhorod;;Sharhorod;;Scharhorod;;Sharhorod;;Charhorod;
4164;369;;Шарбакты;;0.000000;Asia/Almaty;0;52.495285;78.253004;Sharbakty;;Sharbakty;;Scherbakty;;Šarbaqty;;Charbakty;
3655;79;;Шаранга;;0.000000;Europe/Moscow;0;57.178036;46.543625;Sharanga;;Sharanga;;Scharanga;;Sharanga;;Charanga;
2755;134;;Шаран;;0.000000;Asia/Yekaterinburg;0;54.827114;53.992193;Sharan;;Sharan;;Scharan;;Sharan;;Sharan;
1717;248;;Шанхай;;0.000000;Asia/Shanghai;0;31.241459;121.508338;Shanghai;;Shanghái;;Shanghai;;Shanghai;;Shanghai;
5311;76;;Шанлыурфа;;0.000000;Europe/Istanbul;0;37.109086;38.801895;Sanliurfa;;Sanliurfa;;Sanliurfa;;Şanlıurfa;;Sanliurfa;
2262;47;;Шамони;;0.000000;Europe/Paris;0;45.933000;6.867000;Chamonix;;Chamonix;;Chamonix;;Chamonix;;Chamonix;
605;32;;Шамары;;0.000000;Asia/Yekaterinburg;0;57.338620;58.219191;Shamary;;Shamary;;Schamary;;Shamary;;Shamary;
3266;32;;Шаля;;0.000000;Asia/Yekaterinburg;0;57.251673;58.731135;Shalya;;Shalya;;Schalja;;Shalya;;Chalia;
5369;27;;Шальчининкай;;0.000019;Europe/Vilnius;1;54.308201;25.388228;Salcininkai;;Salcininkai;;Salcininkai;;Šalčininkai;;Salcininkai;
4060;363;;Шалкар;;0.000000;Asia/Aqtobe;0;47.800103;59.658182;Shalkar;;Shalkar;;Schalqar;;Šalqar;;Chalkar;
3528;54;;Шалинское;;0.000000;Asia/Krasnoyarsk;0;55.715553;93.750392;Shalinskoye;;Shalinskoye;;Schalinskoje;;Šalinskoe;;Chalinskoïe;
583;9;;Шали;;0.000000;Europe/Moscow;0;43.149046;45.899505;Shali;;Shalí;;Schali;;Šali;;Chali;
5368;27;;Шакяй;;0.000000;Europe/Vilnius;1;54.954220;23.060310;Sakiai;;Sakiai;;Sakiai;;Šakiai;;Sakiai;
297;200;Вайоминг;Шайенн;WY;0.000005;America/Denver;1;41.13351;-104.81681;Cheyenne;Wyoming;Cheyenne;Wyoming;Cheyenne;Wyoming;Cheyenne;Wyoming;Cheyenne;Wyoming
720;56;;Шадринск;;0.000000;Asia/Yekaterinburg;0;56.088815;63.645276;Shadrinsk;;Shadrinsk;;Schadrinsk;;Šadrinsk;;Chadrinsk;
3585;12;;Шагонар;;0.000000;Asia/Krasnoyarsk;0;51.531225;92.917616;Shagonar;;Shagonar;;Schagonar;;Šagonar;;Chagonar;
3736;93;;Шаблыкино;;0.000000;Europe/Moscow;0;52.867670;35.246573;Shablykino;;Shablykino;;Schablykino;;Shablykino;;Chablykino;
1208;237;;Шабла;;0.000000;Europe/Sofia;0;43.533000;28.533000;Shabla;;Shabla;;Schabla;;Šabla;;Chabla;
1716;248;;Чэндэ;;0.000000;Asia/Shanghai;0;40.921446;117.922307;Chengde;;Chengde;;Chengde;;Chengde;;Chengde;
1715;248;;Чэнду;;0.000000;Asia/Chongqing;0;30.736763;104.060439;Chengdu;;Chengdú;;Chengdu;;Chengdu;;Chengdu;
4028;137;;Чхонджин;;0.000000;Asia/Pyongyang;0;41.736266;129.743662;Chongjin;;Chongjin;;Chongjin;;Chongjin;;Chongjin;
3918;105;;Чучково;;0.000000;Europe/Moscow;0;54.268681;41.446482;Chuchkovo;;Chuchkovo;;Tschutschkowo;;Chuchkovo;;Tchoutchkovo;
3488;52;;Чухлома;;0.000000;Europe/Moscow;0;58.753614;42.687533;Chukhloma;;Chukhloma;;Tschuchloma;;Čuchloma;;Tchoukhloma;
4037;466;;Чуук;;0.000000;Pacific/Chuuk;0;7.467000;151.850000;Chuuk;;Chuuk;;Chuuk;;Chuuk;;Chuuk;
4594;271;;Чутово;;0.000000;Europe/Kiev;0;49.711000;35.162000;Chutove;;Chutove;;Tschutowe;;Čutove;;Tchoutove;
842;97;;Чусовой;;0.000000;Asia/Yekaterinburg;0;58.277653;57.826178;Chusovoy;;Chusovói;;Tschussowoi;;Čusovoj;;Tchoussovoï;
2448;146;;Чурапча;;0.000000;Asia/Yakutsk;0;61.992669;132.433345;Churapcha;;Churapcha;;Tschuraptscha;;Čurapča;;Churapcha;
1714;248;;Чунцин;;0.000000;Asia/Chongqing;0;29.573416;106.522224;Chongqing;;Chóngqing;;Chongqing;;Chongqing;;Chongqing;
3328;40;;Чунский;;0.000000;Asia/Irkutsk;0;56.093596;99.648216;Chunsky;;Chunskiy;;Tschunski;;Chunskij;;Tchounski;
4079;383;;Чунджа;;0.000000;Asia/Almaty;0;43.564750;79.395496;Chundzha;;Shonzhy;;Tschundscha;;Shonzhy;;Tchoundja;
2773;135;;Чумикан;;0.000000;Asia/Vladivostok;0;54.714528;135.314992;Chumikan;;Chumikan;;Tschumikan;;Chumikan;;Tchoumikan;
812;85;;Чулым;;0.000000;Asia/Novosibirsk;0;55.095847;80.964247;Chulym;;Chulym;;Tschulym;;Čulym;;Tchoulym;
4819;308;;Чула-Виста;;0.000000;America/Los_Angeles;0;32.640220;-117.083160;Chula Vista;;Chula-Vista;;Chula Vista;;Chula Vista;;Chula Vista;
3074;14;;Чудово;;0.000000;Europe/Moscow;0;59.124167;31.674902;Chudovo;;Chúdovo;;Tschudowo;;Čudovo;;Tchoudovo;
4358;261;;Чуднов;;0.000000;Europe/Kiev;0;50.056920;28.114450;Chudniv;;Chudniv;;Tschudniw;;Chudniv;;Tchoudniv;
3078;18;;Чугуевка;;0.000000;Asia/Vladivostok;0;44.169082;133.862187;Chuguyevka;;Chuguyevka;;Tschugujewka;;Chuguyevka;;Tchougouïevka;
4674;276;;Чугуев;;0.000000;Europe/Zaporozhye;0;49.835000;36.686000;Chuhuiv;;Chugúyev;;Tschuhujiw;;Čuguev;;Tchouhouïv;
3204;282;;Чоя;;0.000000;Asia/Barnaul;0;52.011291;86.543569;Choya;;Choya;;Tschoja;;Choya;;Tchoïa;
5310;76;;Чорум;;0.000000;Europe/Istanbul;0;40.440233;34.945480;Corum;;Çorum;;Corum;;Çorum;;Corum;
4642;275;;Чортков;;0.000000;Europe/Uzhgorod;0;49.007000;25.790000;Chortkiv;;Chortkiv;;Tschortkiw;;Čortkiv;;Tchortkiv;
5309;76;;Чорлу;;0.000000;Europe/Istanbul;0;41.180555;27.855393;Corlu;;Çorlu;;Corlu;;Çorlu;;Corlu;
4370;262;;Чоп;;0.000000;Europe/Uzhgorod;0;48.430000;22.211000;Chop;;Chop;;Tschop;;Čop;;Tchop;
1645;34;;Чолпон-Ата;;0.000000;Asia/Bishkek;0;42.649043;77.221264;Cholpon-Ata;;Cholpon-Ata;;Tscholponata;;Čolponata;;Tcholponata;
1055;146;;Чокурдах;;0.000000;Asia/Srednekolymsk;0;70.617000;147.883000;Chokurdakh;;Chokurdakh;;Tschokurdach;;Čokurdach;;Tchokourdakh;
1859;161;;Чойбалсан;;0.000000;Asia/Choibalsan;0;48.083000;114.550000;Choybalsan;;Choybalsan;;Tschoibalsan;;Choybalsan;;Choybalsan;
3654;79;;Чкаловск;;0.000000;Europe/Moscow;0;56.760108;43.236200;Chkalovsk;;Chkalovsk;;Tschkalowsk;;Čkalovsk;;Tchkalovsk;
2754;134;;Чишмы;;0.000000;Asia/Yekaterinburg;0;54.593445;55.391050;Chishmy;;Chishmy;;Tschischmy;;Čišmy;;Tchichmy;
1840;67;;Чиуауа;;0.000000;America/Chihuahua;0;28.628719;-106.051431;Chihuahua;;Chihuahua;;Chihuahua;;Chihuahua;;Chihuahua;
1138;222;;Читтагонг;;0.000000;Asia/Dhaka;0;22.331708;91.815933;Chittagong;;Chittagong;;Chittagong;;Chittagong;;Chittagong;
144;188;Читинская область;Чита;;0.005690;Asia/Chita;1;52.028855;113.501806;Chita;Chita Oblast;Chitá;Óblast de Chitá;Tschita;Oblast Tschita;Čita;Territorio della Transbajkalia;Tchita;Oblast de Tchita
3363;42;;Чистополь;;0.000000;Europe/Moscow;0;55.355688;50.660942;Chistopol;;Chístopol;;Tschistopol;;Čistopol';;Tchistopol;
3685;85;;Чистоозерное;;0.000000;Asia/Novosibirsk;0;54.707289;76.581754;Chistoozernoye;;Chistoozernoye;;Tschistoosjornoje;;Čistoozërnoe;;Tchistoozernoïe;
5140;2163;;Чирчик;;0.000000;Asia/Tashkent;0;41.444360;69.545815;Chirchiq;;Chirchiq;;Chirchiq;;Chirchiq;;Tchirtchik;
1207;237;;Чирпан;;0.000000;Europe/Sofia;0;42.850000;25.333000;Chirpan;;Chirpan;;Tschirpan;;Čirpan;;Chirpan;
4122;374;;Чингирлау;;0.000000;Asia/Oral;0;51.015255;54.153909;Chingirlau;;Chingirlau;;Tschhingirlau;;Šyńǧyrlay;;Chingirlaou;
4227;191;Чимишлийский район;Чимишлия;;0.000010;Europe/Chisinau;1;46.528210;28.779910;Cimislia;Cimislia District;Cimislia;Distrito de Cimislia;Cimislia;;Cimișlia;;Cimislia;
555;19;;Чикола;;0.000000;Europe/Moscow;0;43.201455;43.931271;Chikola;;Chikola;;Cykola;;Čikola;;Chikola;
2069;306;;Чикаго;;0.000131;America/Chicago;1;41.849910;-87.650150;Chicago;;Chicago;;Chicago;;Chicago;;Chicago;
4726;279;;Чигирин;;0.000000;Europe/Kiev;0;49.087000;32.647000;Chyhyryn;;Chihirin;;Tschyhyryn;;Čyhyryn;;Tchyhyryne;
2093;74;;Чиангмай;;0.000000;Asia/Bangkok;0;18.782191;98.985059;Chiang Mai;;Chiang Mai;;Chiang Mai;;Chiang Mai;;Chiang Mai;
1713;248;;Чжэнчжоу;;0.000000;Asia/Shanghai;0;34.702351;113.669623;Zhengzhou;;Zhengzhóu;;Zhengzhou;;Zhengzhou;;Zhengzhou;
2147;76;;Чешме;;0.000000;Europe/Istanbul;0;38.293000;26.311000;Cesme;;Cesme;;Cesme;;Çeşme;;Cesme;
5024;288;;Чечерск;;0.000000;Europe/Minsk;0;52.916667;30.916667;Chachersk;;Chachersk;;Tschatschersk;;Čačėrsk;;Tchatchersk;
4255;257;;Чечельник;;0.000000;Europe/Kiev;0;48.217000;29.350000;Chechelnyk;;Chechelnik;;Tschetschelnyk;;Čečel'nyk;;Tchetchelnyk;
782;70;;Чехов;;0.000000;Europe/Moscow;0;55.154196;37.452322;Chekhov;;Chéjov;;Tschechow;;Čechov;;Tchekhov;
5421;50;;Честерфилд;;0.000000;Europe/London;0;53.233090;-1.420450;Chesterfield;;Chesterfield;;Chesterfield;;Chesterfield;;Chesterfield;
2845;141;;Чесма;;0.000000;Asia/Yekaterinburg;0;53.808924;60.648749;Chesma;;Chesma;;Tschesma;;Česma;;Tchesma;
454;60;Южночешский край;Ческе-Будеёвице;;0.000008;Europe/Prague;1;48.975911;14.477434;Ceske Budejovice;South Bohemian Region;České Budějovice;Región de Bohemia Meridional;Budweis;Südböhmische Region;České Budějovice;Boemia meridionale;České Budějovice;Bohême-du-Sud
4960;300;;Чесапик;;0.000000;America/New_York;0;36.754310;-76.244660;Chesapeake;;Chesapeake;;Chesapeake;;Chesapeake;;Chesapeake;
781;70;;Черусти;;0.000000;Europe/Moscow;0;55.544446;40.008543;Cherusti;;Cherusti;;Tscherusti;;Čerusti;;Cherusti;
3899;104;;Чертково;;0.000000;Europe/Moscow;0;49.376383;40.156299;Chertkovo;;Chertkovo;;Tschertkowo;;Chertkovo;;Tchertkovo;
1054;146;;Черский;;0.000000;Asia/Srednekolymsk;0;68.749000;161.332000;Chersky;;Cherskiy;;Tscherski;;Čerskij;;Tcherski;
657;43;;Черняховск;;0.000000;Europe/Kaliningrad;0;54.629968;21.822858;Chernyakhovsk;;Chernyakhovsk;;Tschernjachowsk;;Černjachovsk;;Tcherniakhovsk;
4357;261;;Черняхов;;0.000000;Europe/Kiev;0;50.451440;28.668540;Chernyakhiv;;Cherniakhiv;;Tschernjachiw;;Chernyakhiv;;Tcherniakhiv;
3006;8;;Чернянка;;0.000000;Europe/Moscow;0;50.939052;37.807099;Chernyanka;;Chernyanka;;Tschernjanka;;Černjanka;;Tchernianka;
2619;127;;Чернь;;0.000000;Europe/Moscow;0;53.454063;36.914741;Chern;;Chern;;Tschern;;Chern;;Tchern;
3146;21;;Чернышковский;;0.000000;Europe/Volgograd;0;48.415459;42.220340;Chernyshkovsky;;Chernyshkovsky;;Tschernyschkowski;;Chernyshkovskiy;;Tchernychkovski;
2411;144;;Чернышевск;;0.000000;Asia/Chita;0;52.528414;117.005703;Chernyshevsk;;Chernyshevsk;;Tschernyschewsk;;Chernyshevsky;;Tchernychevsk;
2935;5;;Черный Яр;;0.000000;Europe/Astrakhan;0;48.061703;46.108556;Chyorny Yar;;Chernyy Yar;;Tschorny Jar;;Černyj Jar;;Tcherny Yar;
4784;97;;Чернушка;;0.000000;Asia/Yekaterinburg;0;56.507157;56.081587;Chernushka;;Chernushka;;Tschernuschka;;Černuška;;Tchernouchka;
4593;271;;Чернухи;;0.000000;Europe/Kiev;0;50.270000;32.940000;Chornukhy;;Chornukhyside;;Tschornuchy;;Chornukhy;;Tchornoukhyside;
4470;256;;Черноморское;;0.000000;Europe/Simferopol;0;45.496965;32.719080;Chornomorske;;Chernomorskoye;;Tschornomorske;;Čornomors'ke;;Tchornomorske;
2908;148;;Черногорск;;0.000000;Asia/Krasnoyarsk;0;53.816797;91.298166;Chernogorsk;;Chernogorsk;;Tschernogorsk;;Černogorsk;;Tchernogorsk;
2688;70;;Черноголовка;;0.000000;Europe/Moscow;0;55.996233;38.374568;Chernogolovka;;Chernogolovka;;Tschernogolowka;;Černogolovka;;Tchernogolovka;
281;196;Черновицкая область;Черновцы;;0.000520;Europe/Uzhgorod;1;48.282000;25.877000;Chernivtsi;Chernivtsi Oblast;Chernivtsi;Óblast de Chernivtsi;Tscherniwzi;Oblast Tscherniwzi;Černivci;Oblast' di Černivci;Tchernivtsi;Oblast de Tchernivtsi
4254;257;;Черновцы;;0.000000;Europe/Kiev;0;48.542000;28.107000;Chernivtsi;;Chernivtsi;;Tscherniwzi;;Černivci;;Tchernivtsi;
3098;18;;Черниговка;;0.000000;Asia/Vladivostok;0;44.344081;132.573613;Chernihivka;;Chernigovka;;Tschernigowka;;Chernigovka;;Tchernigovka;
